Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Measure-HIVIND30.json	3878	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND31.json	3362	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND32.json	3418	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND33.json	3651	8	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND34.json	3571	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND35.json	3267	7	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	30	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND37.json	3651	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND38.json	3615	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND39.json	3352	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND4.json	3867	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND40.json	3486	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	35	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND41.json	3318	7	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	1
fsh-generated/resources/Measure-HIVIND42.json	3769	7	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND43.json	3294	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	25	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND44.json	3380	7	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND45.json	3441	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	32	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND46.json	3585	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	30	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND47.json	3509	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND48.json	3608	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	36	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND49.json	3406	7	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	33	23	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND5.json	3886	8	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND50.json	3549	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND51.json	3445	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND52.json	3503	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND53.json	3837	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	35	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND54.json	3645	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND55.json	3783	8	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND56.json	3531	7	0	0	1	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND57.json	3726	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND58.json	3459	8	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND59.json	3436	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND6.json	3413	7	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	38	24	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND60.json	3443	8	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND61.json	3404	7	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND62.json	3536	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	34	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND63.json	3549	8	0	0	1	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND64.json	3336	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND65.json	3266	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND66.json	3390	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND67.json	3333	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND68.json	3404	7	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND69.json	3322	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND7.json	3403	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND70.json	3268	7	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND71.json	3298	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND72.json	3210	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND73.json	3235	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND74.json	3398	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND75.json	3341	8	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	30	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND76.json	3193	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND77.json	3178	7	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND78.json	3317	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND79.json	3260	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND8.json	3488	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND80.json	3304	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND81.json	3289	7	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND82.json	3240	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND83.json	3358	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND84.json	3343	7	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND85.json	3217	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND86.json	3151	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND87.json	3121	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND88.json	3242	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND89.json	3235	8	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND9.json	3557	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND90.json	3266	7	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND91.json	3277	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND92.json	3444	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND93.json	3722	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND94.json	3350	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND95.json	3216	8	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	1
fsh-generated/resources/Measure-HIVIND96.json	3257	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	34	24	0	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-ExampleCurrentPrepRegimenPrescription.json	569	7	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24	33	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExampleAltPepBackbonePrescription.json	560	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	31	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExampleAltThirdPepPrescription.json	551	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	29	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExampleHivOnArt.json	664	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	29	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExamplePreferredPepBackbonePrescription.json	564	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	28	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExamplePreferredThirdPepPrescription.json	553	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	30	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-ExamplePrepProductPrescription.json	507	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	29	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleCervicalCancerScreening.json	855	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	24	32	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleHcvTestObservation.json	931	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	28	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleHivKeyPopulation.json	929	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	28	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleHivPreventionIntervention.json	706	7	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	24	28	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleHivStatusPositiveObservation.json	689	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	27	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ExampleHivTest.json	921	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	28	0	0	0	0	0	0	0
fsh-generated/resources/Patient-ExampleHivPatient.json	310	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	30	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-CareAndTreatmentClinicalVisit-PlanDefinition.json	10547	7	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	56	27	0	0	0	0	1	0	0
fsh-generated/resources/PlanDefinition-HIV-A-Registration-PlanDefinition.json	7549	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	38	26	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-HIV-Testing-PlanDefinition.json	12160	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	53	27	0	0	0	0	1	0	0
fsh-generated/resources/PlanDefinition-HIVB2DT.json	2011	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-HIVB9DT.json	14762	8	0	0	1	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	53	26	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-HIVC23DT.json	2698	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	35	23	0	0	0	0	1	0	0
fsh-generated/resources/PlanDefinition-HIVC7DT.json	2779	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	35	23	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-HIVD12DT.json	1611	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-HIVD15DT.json	1866	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	30	22	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-HIVD4DT.json	1588	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-PrEP-visit-PlanDefinition.json	9547	8	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	54	26	0	0	0	0	1	0	0
fsh-generated/resources/Practitioner-ExampleSurgeon.json	63	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	28	0	0	0	0	0	0	0
fsh-generated/resources/Procedure-ExampleHivInvasiveCervicalCancerTreatment.json	729	7	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	32	0	0	0	0	0	0	0
fsh-generated/resources/Procedure-HivVmmcProcedureExample.json	470	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	27	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.A2GatherClientDetails.json	1659	8	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	43	30	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.A5CreateNewClientRecord.json	5933	7	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	89	40	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.A6.1ReviewSociodemographicDataWithClient.json	5999	8	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	87	34	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.B18ProvideVoluntaryPartnerAndFamilyServices.json	1001	7	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	35	45	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.B1DetermineReasonForVisit.json	2650	7	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	50	29	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.B20ScheduleRetest.json	1800	9	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	44	30	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.B21OfferPreventionOptions.json	2459	8	0	0	1	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	53	30	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.B23OfferSexualAndReproductiveHealthServices.json	9625	8	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	120	41	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.B6CaptureOrUpdateClientHistory.json	6498	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	90	39	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.B7TestForHivUsingTestingAlgorithm.json	5096	7	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	75	42	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.B8ProvidePostTestCounselling.json	1790	8	0	0	1	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	43	27	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.B9DetermineRecommendedServices.json	3916	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	62	32	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.C10CounselOnRiskAndPrevention.json	3093	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	54	27	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.C17DetermineRecommendedTests.json	952	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	34	25	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.C1DetermineReasonForVisit.json	1121	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	35	24	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.C21Diagnostics.json	1049	8	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	36	25	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.C23PrescribeOrAdministerPrepOrPep.json	5925	7	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	83	46	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.C24ScheduleFollowUp.json	1330	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	38	26	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.C3CaptureOrUpdateClientHistory.json	5343	8	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	76	31	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.C6PostTestPackageOfServices.json	923	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	33	25	0	0	0	0	0	0	1
fsh-generated/resources/Questionnaire-HIV.C8SuitableForPrepOrPep.json	1071	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	37	25	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.D10CounselReturningClient.json	2743	7	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	52	37	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D12DetermineRecommendedScreeningsAndTests.json	5201	8	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	74	31	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.D14PreventScreenAndManageComorbiditiesAndCoinfections.json	1771	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	41	27	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.D15DetermineClinicalStageOfHiv.json	1708	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	40	26	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D16PerformOtherScreenings.json	3999	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	63	29	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D17CheckForSignsOfTreatmentFailure.json	961	7	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	34	24	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.D19AssessForVaccinePreventableDiseases.json	3243	8	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	57	28	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D1DetermineReasonForVisit.json	1376	7	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	38	25	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D20Diagnostics.json	14315	8	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	171	43	0	0	0	0	4	0	0
fsh-generated/resources/Questionnaire-HIV.D21DetermineRegimenAndTreatmentOptions.json	9626	7	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	116	35	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.D23Prescribe.json	5533	8	0	0	1	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	82	31	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.D24Counsel.json	5477	7	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	79	32	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D25OfferVoluntaryPartnerAndFamilyServices.json	3188	8	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	56	28	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D26OfferSexualAndReproductiveHealthServices.json	9625	7	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	120	36	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-HIV.D28OfferOtherServices.json	9273	8	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	114	36	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.D29ScheduleFollowUp.json	1993	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	45	26	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D2TakeVitalSigns.json	2725	7	0	0	1	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	53	27	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.D3CheckForSignsOfSeriousIllness.json	1178	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	37	25	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.D4ScreenForTb.json	4481	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	70	29	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.D8CaptureOrUpdateClientHistory.json	17472	8	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	197	47	0	0	0	0	4	0	0
fsh-generated/resources/Questionnaire-HIV.E1CaptureOrUpdateMotherSHistory.json	16979	8	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	196	47	0	0	0	0	5	0	0
fsh-generated/resources/Questionnaire-HIV.E4TestMotherForHivUsingTestingAlgorithm.json	3659	7	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	59	30	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.F12Prescribe.json	1771	8	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	42	27	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.F16ImmediatelyStartInfantOnArt.json	905	7	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	34	25	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.F20RecordInfantSChildSFinalHivDiagnosis.json	2202	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	45	27	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.F2TakeVitalSigns.json	1038	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	36	25	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.F3CaptureOrUpdateInfantSChildSHistory.json	4642	8	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	72	32	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.F6CheckWhetherInfantChildHadHivExposure.json	1212	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	36	26	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.F8TestInfantChildForHivUsingTestingAlgorithm.json	2414	7	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	48	27	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.H1IdentifyClientForFollowUp.json	1143	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	35	25	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.H2AttemptToLocateClient.json	1992	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	45	26	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-HIV.H3RecordOutreachAndResult.json	4985	8	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	76	30	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-HIV.HFollowingUpAndContactingClients.json	1164	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	37	25	0	0	0	0	0	0	0
